issuer_name,investment_description,asset_type,par_value,cost,current_value,units_or_shares,page_number,row_id,pdf_name,pdf_stem
,LORD ABBETT FOCUSEDSMALL CAP VALUE A,,,,"17,830",,55,15,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LORD ABBETT GROWTHLEADERS FUND CL A,,,,"69,820",,55,16,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LORD ABBETT HIGHYIELD CLASS A,,,,"2,116",,55,17,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LORD ABBETT MICROCAP GROWTH FUND A,,,,"6,721",,55,18,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LORD ABBETT SHORTDURATION HI YIELD A,,,,"538,517",,55,19,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LORD ABBETT SHORTDURATION INCOME CL A,,,,"29,550",,55,20,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LORD ABBETTCONVERTIBLE FD CL A,,,,"5,650",,55,21,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LSV SMALL CAP VALUEFUND INSTITUTIONAL,,,,"54,730",,55,22,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LSV SMALL CAP VALUEFUND INVESTOR,,,,"3,920",,55,23,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LSV VALUE EQUITYFUND INVESTOR,,,,"7,771",,55,24,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,LSV VALUE EQUITYINSTITUTIONAL,,,,"104,628",,55,25,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MACQUARIE ASSETSTRATEGY CL A,,,,506,,55,26,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MACQUARIE EMERGMARKETS EQUITY A,,,,"10,711",,55,27,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MACQUARIE INTLCORE EQUITY FD CL A,,,,"142,113",,55,28,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MACQUARIE LARGECAP GROWTH A,,,,"17,013",,55,29,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MACQUARIE MID CAPGROWTH CL A,,,,455,,55,30,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MACQUARIE MID CAPINC OPPORTUNITIES A,,,,"33,226",,55,31,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MADISON COVERED CALL& EQUITY INC INSTL,,,,"27,117",,55,32,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MADISON INVESTORSFUND CL Y,,,,253,,55,33,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MADISON MID CAP FUNDCL Y,,,,"450,435",,55,34,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MAINGATE MLP FUND CLI,,,,"9,679",,55,35,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MAIRS & POWER GROWTHFUND,,,,"111,011",,55,36,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MANNING & NAPIER PROBLEND MAX TERM CL S,,,,"45,589",,55,37,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MANNING & NAPIERDISCIPL VALUE SER I,,,,"2,842",,55,38,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MANNING & NAPIERDISCIPL VALUE SER S,,,,"118,855",,55,39,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MANNING & NAPIERHIGH YIELD BD SRS I,,,,"29,449",,55,40,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MANNING & NAPIERHIGH YIELD BD SRS S,,,,"2,351,962",,55,41,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MANTEIO MULTIALTERNASTRATEGY FD A,,,,"2,140",,55,42,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MARSICO FOCUS,,,,"57,937",,55,43,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MARSICO GLOBAL FUND,,,,"49,347",,55,44,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MARSICO GROWTH FUND,,,,"5,788",,55,45,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MARSICO INTERNAT'LOPPORTUNITIES,,,,"134,687",,55,46,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MARSICO MIDCAPGROWTH FOCUS INSTL,,,,"27,635",,55,47,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATERIALS ULTRASECTPROFUND INVESTOR CL,,,,"10,413",,55,48,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEW 25,,,,743,,55,49,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEW ASIAN GROWTHAND INCOME INST'L,,,,"33,714",,55,50,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS ASIADIVIDEND FUND,,,,"43,938",,56,1,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS ASIAGROWTH FUND INV,,,,"19,955",,56,2,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS ASIANGROWTH & INCOME FUND,,,,"340,216",,56,3,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS ASIANINNOVATORS FD INSTL,,,,"50,658",,56,4,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS ASIANINNOVATORS FD INVST,,,,"277,179",,56,5,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS CHINA DIVFUND INVESTOR CLASS,,,,"4,960",,56,6,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS CHINA FUND,,,,"319,911",,56,7,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS CHINA SMALLCOMPANIES FUND INSTL,,,,"14,001",,56,8,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS CHINA SMALLCOMPANIES INVESTOR,,,,"638,827",,56,9,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS CHINADIVIDEND FD INSTL CL,,,,"66,312",,56,10,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS CHINAINST'L,,,,"99,549",,56,11,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS EMERG MKTSUSTAIN FUTURE INV,,,,"14,322",,56,12,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS EMERG MRKTSSM COMPANIES INSTL,,,,"33,183",,56,13,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS EMERG MRKTSSM COMPANIES INVSTR,,,,"215,273",,56,14,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS INDIA FUND,,,,"2,644,245",,56,15,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS INDIA FUNDINSTITUTIONAL,,,,"1,033,286",,56,16,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS JAPANFUND,,,,"207,742",,56,17,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS JAPANINST'L CLASS,,,,"8,254",,56,18,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MATTHEWS PACIFICTIGER FUND,,,,"30,393",,56,19,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MEEDER DYNAMICALLOCATION RETAIL,,,,"5,253",,56,20,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MEEDER MUIRFIELD,,,,"25,969",,56,21,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MERGER FUND CLASS A,,,,"13,278",,56,22,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,METROPOLITAN WESTHIGH YIELD BOND CL I,,,,"2,626",,56,23,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS AGGRESSIVE GWTHALLOCATION CLASS A,,,,"11,867",,56,24,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS BLENDED RESEARCHCORE EQUITY CL A,,,,"18,195",,56,25,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS BLENDED RESEARCHMID CAP EQUITY INSTL,,,,"112,752",,56,26,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS BLENDED RESEARCHSM CAP EQ FD CL A,,,,"9,521",,56,27,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS CORE EQUITY FUNDCL A,,,,"145,408",,56,28,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS GLOBAL EQUITYCLASS C,,,,"2,722",,56,29,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS GLOBAL NEWDISCOVERY FUND CL A,,,,"36,742",,56,30,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS GLOBAL REALESTATE CL A,,,,"2,623",,56,31,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS GLOBALALTERNATIVE STRAT A,,,,"3,462",,56,32,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS GROWTH FUNDCLASS A,,,,"36,517",,56,33,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS GROWTH FUNDCLASS I,,,,979,,56,34,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS INTERNATIONALDIVERSIFICATION CL I,,,,"14,120",,56,35,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS INTERNATIONALDIVERSIFICATION FD A,,,,"28,861",,56,36,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS INTERNATIONALEQUITY FUND CL A,,,,335,,56,37,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS INTERNATIONALGROWTH CLASS A,,,,"45,194",,56,38,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS INTERNATIONALGROWTH FD CL I,,,,"73,062",,56,39,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS LIFETIME 2055 FDCL A,,,,251,,56,40,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS LOW VOLATILITYEQUITY A,,,,"3,044",,56,41,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS LOW VOLATILITYGLOBAL EQUITY A,,,,"86,188",,56,42,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS LOW VOLATILITYGLOBAL EQUITY CL I,,,,"179,256",,56,43,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS MASS INVESTORGROWTH STOCK A,,,,"34,286",,56,44,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS MID CAP GROWTHCLASS A,,,,"23,155",,56,45,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS MID CAP GROWTHCLASS C,,,,"19,535",,56,46,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS MID CAP GROWTHFUND CL I,,,,"42,643",,56,47,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS MID CAP VALUEFUND CL I,,,,"30,233",,56,48,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS MID CAPVALUE CLASS A,,,,"75,772",,56,49,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS NEW DISCOVERY FDCL I,,,,"2,319",,56,50,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS TECHNOLOGY FDCLASS I,,,,"1,300",,57,1,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS UTILITIES FD CLI,,,,672,,57,2,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS UTILITIESCLASS A,,,,"30,249",,57,3,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MFS VALUE CLASS A,,,,"17,812",,57,4,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MIDAS MAGICFUND,,,,"23,516",,57,5,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STA INST INC.INCEPTION PORT CL A,,,,"951,526",,57,6,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STA INST INC.INCEPTION PORT I,,,,"162,320",,57,7,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEY DEVLPOPPORTUNITY PORTF A,,,,"5,855",,57,8,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEY GLOBLSTRATEGIST PORT CL A,,,,"3,923",,57,9,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEY INSTLADVANTAGE CL A,,,,455,,57,10,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEY INSTLHIGH YIELD A,,,,"18,587",,57,11,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEY INSTLINTERNTL OPP CL A,,,,"669,602",,57,12,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEY LONGDURAT GOVT OPPORT A,,,,"12,974",,57,13,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEY MULTIASSET REAL RTRN A,,,,247,,57,14,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEY ULTRASHORT INC PORT CL A,,,,"2,051",,57,15,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYDISCOVERY PORT CL A,,,,"957,746",,57,16,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYDISCOVERY PORT CL I,,,,"160,159",,57,17,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYDYNAMIC VALUE PORT A,,,,360,,57,18,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYEUROPEAN OPPORT CL A,,,,"3,826",,57,19,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYGLOBAL OPPORTUNITY A,,,,"732,721",,57,20,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYGLOBAL OPPORTUNITY I,,,,"65,856",,57,21,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYGROWTH PORTFOLIO A,,,,"1,114,455",,57,22,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYGROWTH PORTFOLIO I,,,,"11,095",,57,23,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYINSIGHT A,,,,"1,677,269",,57,24,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYINSIGHT I,,,,"551,274",,57,25,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MORGAN STANLEYINTL ADVANTAGE CL A,,,,"162,532",,57,26,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MS GLOBAL FIXEDINCOME OPP CL I,,,,"3,400",,57,27,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MS INSTIT EMRG MRKTSLEADERS CLASS A,,,,"60,229",,57,28,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF ASIAOPPORTUNITY CL A,,,,"1,215",,57,29,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF ASIAOPPORTUNITY CL I,,,,"2,954",,57,30,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF GLOBAL ENDURANCPORTFOLIO A,,,,"15,051",,57,31,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF GLOBAL ENDURANCPORTFOLIO I,,,,"19,355",,57,32,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF GLOBAL INSIGHTPORT CL A,,,,"158,571",,57,33,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF GLOBAL INSIGHTPORT CL I,,,,177,,57,34,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF GLOBAL PERMANENPORTFOLIO A,,,,"8,641",,57,35,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF GLOBALCONCENTRATED PORT I,,,,"10,291",,57,36,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF NEXT GENEMERGING MRKTS A,,,,"10,795",,57,37,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MSIF US CORE CL A,,,,227,,57,38,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,MUHLENKAMP FUND,,,,314,,57,39,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NAA LARGE CAP VALUEFUND INSTL,,,,"63,510",,57,40,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NAA LARGE CAP VALUEFUND P,,,,"14,861",,57,41,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NASDAQ-100 PRO FUNDINVESTOR CLASS,,,,"392,952",,57,42,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NATIONWIDE AMUNDISTRATEGIC INC CL A,,,,"15,180",,57,43,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NATIONWIDE GQG U.SQUALITY EQUITY A,,,,"226,666",,57,44,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NATIONWIDE GQG USQUALITY EQUITY EAGLE,,,,"12,534",,57,45,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NATIXIS OAKMARKFUND CL A,,,,"4,696",,57,46,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NATIXIS US EQUITYOPPORTUNITIES CL A,,,,"63,120",,57,47,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEEDHAM AGGRESSIVEGROWTH,,,,"340,012",,57,48,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEEDHAM AGGRESSIVEGROWTH FUND CL I,,,,"257,999",,57,49,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEEDHAM GROWTH FUND,,,,18,,58,1,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEEDHAM GROWTH FUNDCL I,,,,17,,58,2,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEEDHAM SMALL CAPGROWTH,,,,109,,58,3,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANFLOAT RATE INC INSTL,,,,"9,077",,58,4,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANFLOATING RATE INC A,,,,"99,683",,58,5,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANGENESIS TRUST CLASS,,,,"35,394",,58,6,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANINTRINSIC VALUE CL A,,,,"11,884",,58,7,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANLARGE CAP GROWTH A,,,,"112,113",,58,8,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANLARGE CAP VALUE CL A,,,,19,,58,9,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANLARGE CAP VALUE INST,,,,"63,553",,58,10,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANLONG SHORT INSTL,,,,"84,373",,58,11,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANLRG CAP VALUE TRUST,,,,"180,331",,58,12,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANREAL ESTATE TRUST CL,,,,"74,122",,58,13,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEUBERGER BERMANSMALL CAP GROWTH A,,,,"13,440",,58,14,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEW ALTERNATIVES FD,,,,"17,204",,58,15,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NEXPOINT MERGERARBITRAGE CL Z,,,,"101,760",,58,16,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NICHOLAS FUND,,,,888,,58,17,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NORTH SQUARE PREFAND INCOME SEC I,,,,"14,292",,58,18,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NORTH SQUARETACTICAL GROWTH CL I,,,,"10,507",,58,19,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NORTH STAR MICROCAP FUND CL I,,,,"6,018",,58,20,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NORTHERN HIGH YIELDFIXED INCOME,,,,"6,416",,58,21,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NORTHERN INCOMEEQUITY,,,,"139,222",,58,22,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NORTHERN MID CAP,INDEX FUND,,,"5,115",,58,23,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NORTHERN US GOVT FND,,,,"4,994",,58,24,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NORTHERN US QUALITYESG FUND CL I,,,,689,,58,25,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NORTHERN US TREASURY,INDEX FUND,,,"4,961",,58,26,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN CORE EQUITYR6,,,,"9,386",,58,27,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN DIVIDENDGROWTH CLASS A,,,,"10,477",,58,28,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN EQUITY LONGSHORT FD CL A,,,,172,,58,29,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN FLEXIBLEINCOME FUND CL A3,,,,661,,58,30,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN LAREG CAPRESPON EQ A,,,,"4,505",,58,31,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN LARGE CAPGROWTH FUND R6,,,,"9,220",,58,32,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN LARGE CAPGROWTH INDEX R6,,,,"255,173",,58,33,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN PREFERREDSECS AND INC CL A,,,,"57,855",,58,34,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN PREFERREDSECS AND INC CL I,,,,"289,171",,58,35,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN REAL ESATESECURITIES SEL R6,,,,"88,249",,58,36,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NUVEEN WINSLOW LARGECAP GROWTH ESG CL A,,,,"21,884",,58,37,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NYLI CBRE GLOBALINFRASTRUCTURE I,,,,"1,814",,58,38,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NYLI CUSHING MLPPREMIER A,,,,"79,993",,58,39,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NYLI MACKAY HIGHYIELD CORP BD CL A,,,,"41,067",,58,40,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NYLI MACKAY SHRTDURATION HIGH INC I,,,,"49,981",,58,41,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,NYLI WMC VALUE FUNDA,,,,17,,58,42,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK EQUITY &INCOME INVESTOR CL,,,,"3,271",,58,43,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK FUND ADVISORCLASS,,,,"169,566",,58,44,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK FUNDINVESTOR CLASS,,,,"2,361,254",,58,45,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK GLOBAL FUNDINVESTOR CLASS,,,,"6,985",,58,46,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK GLOBALSELECT FD INVESTOR,,,,"200,304",,58,47,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK INTERNAT'LSMALL CAP INVESTOR,,,,"85,410",,58,48,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK INTL SMALLCAP FUND ADVISOR,,,,"33,994",,58,49,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK INTLADVISOR FUND,,,,"91,336",,58,50,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK INTLINVESTOR CL,,,,"458,386",,59,1,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OAKMARK SELECTINVESTOR CL,,,,"607,802",,59,2,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OBERWEIS CHINAOPPORTUNITIES FUND,,,,"55,363",,59,3,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OBERWEIS INTLOPPORTUNITIES INVSTR,,,,"111,106",,59,4,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OBERWEIS MICRO CAPFUND,,,,"237,691",,59,5,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OBERWEIS MICRO CAPFUND INSTL,,,,"109,365",,59,6,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OBERWEIS SMALL CAPOPPORTUNITIES INSTL,,,,"1,252",,59,7,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OBERWEIS SMALL-CAPOPPORTUNITIES,,,,"200,175",,59,8,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OCM GOLD FUND ATLASCLASS SHARES,,,,"505,109",,59,9,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OIL&GAS EQUIP&SERVICULTRASEC PROFUND INV,,,,"164,988",,59,10,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,O'SHAUGHNESSY MARKETLEADERS VALUE CL I,,,,"171,829",,59,11,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OSTERWEIS OPPORTUNTYFUND,,,,"6,921",,59,12,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,OTTER CREEK LONGSHORT OPPORT INVSTR,,,,"3,717",,59,13,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PALM VALLEY CAPITALFUND INVESTOR,,,,"185,367",,59,14,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARADIGM MICRO CAPFUND,,,,"110,765",,59,15,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARADIGM SELECT FUND,,,,"321,199",,59,16,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARAMETRIC COMMODITYSTRATEGIC CL A,,,,"131,031",,59,17,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARAMETRIC COMMODITYSTRATEGIC CL I,,,,"10,118",,59,18,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARAMETRIC INT'LEQUITY CLASS A,,,,"7,693",,59,19,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARAMETRIC VOLATILTYRSK PREM DEFNSE CL I,,,,239,,59,20,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARNASSUS COREEQUITY INSTL,,,,"854,380",,59,21,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARNASSUS COREEQUITY INVESTOR,,,,"2,057,922",,59,22,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARNASSUS GROWTHEQUITY FUND INVESTOR,,,,"51,496",,59,23,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARNASSUS MID CAP,,,,"571,015",,59,24,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARNASSUS MID CAPGROWTH FUND INVST,,,,"192,598",,59,25,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARNASSUS VALUEEQUITY INSTITUTIONAL,,,,"120,125",,59,26,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PARNASSUS VALUEEQUITY INVESTOR,,,,"2,932,540",,59,27,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PAYDEN CORPORATEBOND FUND INVESTOR,,,,"17,219",,59,28,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PAYDEN EQUITY INCOMEFUND INVESTOR,,,,"2,835",,59,29,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PAYDEN HIGH INCOMEINVESTOR CLASS,,,,"277,731",,59,30,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,PEAR TREE POLARISFRGN VAL SM CAP ORD,,,,"90,882",,59,31,Fidelity_401K _5500.pdf,Fidelity_401K _5500
