issuer_name,investment_description,asset_type,par_value,cost,current_value,units_or_shares,page_number,row_id,pdf_name,pdf_stem,sponsor_ein,plan_number,plan_year,sponsor,plan_name,maturity
,,,,,,,25,8,20251014195156NAL0003665937004.pdf,20251014195156NAL0003665937004,58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,25,10,20251014195156NAL0003665937004.pdf,20251014195156NAL0003665937004,58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,25,12,20251014195156NAL0003665937004.pdf,20251014195156NAL0003665937004,58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,28,11,20251014195156NAL0003665937004.pdf,20251014195156NAL0003665937004,58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,60,7,20251015161711NAL0005099105001.pdf,20251015161711NAL0005099105001,11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,70,3,20251015161711NAL0005099105001.pdf,20251015161711NAL0005099105001,11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total investments at contract value,,,,,,,98,2,20251015161711NAL0005099105001.pdf,20251015161711NAL0005099105001,11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total assets held for investment purposes,,,,,,,98,4,20251015161711NAL0005099105001.pdf,20251015161711NAL0005099105001,11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,10,7,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,16,1,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,16,6,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,16,8,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,16,12,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,40,1,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,40,11,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,"242,805","241,785",,42,5,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total investments at fair value,,,,,"18,168,447,796",,42,6,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,Participant Loan,3.25% to 9.50%,,"100,742,027",,42,8,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total,,Participant Loan,,,"$ 18,269,189,823",,42,9,20251015172009NAL0002696307001.pdf,20251015172009NAL0002696307001,34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,13,7,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,18,6,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,18,12,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,18,22,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,20,2,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,20,3,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,20,4,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,20,6,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,20,8,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
TOTAL MUTUAL FUNDS,,Mutual Fund,,-,"5,105,531,114",,47,11,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
TOTAL SELF DIRECTED BROKERAGE ACCOUNTS,,Self-Directed Brokerage Account,,-,"502,187,909",,47,14,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
TOTAL INSTITUTIONAL-ONLY FUNDS,,,,-,"15,235,341,266",,47,37,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
TOTAL GUARANTEED INVESTMENT CONTRACT,,,,-,"316,507,862",,47,40,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
TOTAL SHORT-TERM SECURITIES,,,,-,"27,844,250",,47,45,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
TOTAL LOANS TO MEMBERS,,,,-,"113,730,163",,47,51,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
TOTAL INVESTMENTS,,,,-,"$21,301,142,564",,47,52,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,50,3,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,50,4,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,50,5,20251015184655NAL0007082016001 (2).pdf,20251015184655NAL0007082016001 (2),,001,2024,,,
,,,,,,,13,7,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,18,1,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,18,6,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,18,12,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,18,22,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,20,3,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,21,11,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
TOTAL MUTUAL FUNDS,,Mutual Fund,,-,"5,105,531,114",,47,11,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
TOTAL SELF DIRECTED BROKERAGE ACCOUNTS,,Self-Directed Brokerage Account,,-,"502,187,909",,47,14,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
TOTAL INSTITUTIONAL-ONLY FUNDS,,,,-,"15,235,341,266",,47,37,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
TOTAL GUARANTEED INVESTMENT CONTRACT,,,,-,"316,507,862",,47,40,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
TOTAL SHORT-TERM SECURITIES,,,,-,"27,844,250",,47,45,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
TOTAL LOANS TO MEMBERS,,,,-,"113,730,163",,47,51,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
TOTAL INVESTMENTS,,,,-,"$21,301,142,564",,47,52,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,50,3,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,50,4,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,50,5,20251015184655NAL0007082016001 (3).pdf,20251015184655NAL0007082016001 (3),,001,2024,,,
,,,,,,,35,6,20251113121430NAL0001050211001.pdf,20251113121430NAL0001050211001,94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,35,8,20251113121430NAL0001050211001.pdf,20251113121430NAL0001050211001,94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,35,12,20251113121430NAL0001050211001.pdf,20251113121430NAL0001050211001,94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,37,3,20251113121430NAL0001050211001.pdf,20251113121430NAL0001050211001,94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,Total mutual funds,,,,"5,672,379,601",,54,20,20251113121430NAL0001050211001.pdf,20251113121430NAL0001050211001,94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,Total,Money Market Fund,,,"8,930,492,557",,54,26,20251113121430NAL0001050211001.pdf,20251113121430NAL0001050211001,94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
